

"3001";"2014-03-01 13:38:06.094605";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:06.445257";"runicast message sent to 185.11, retransmissions 1"
"3009";"2014-03-01 13:38:06.445401";"runicast message sent to 185.11, retransmissions 1"
"3002";"2014-03-01 13:38:09.090267";"CO2 ppm: 190"
"3002";"2014-03-01 13:38:09.090416";"CO2 ppm: 190"
"3003";"2014-03-01 13:38:09.382355";"Soil Moisture: 40.5"
"3003";"2014-03-01 13:38:09.382499";"Soil Moisture: 40.5"
"3009";"2014-03-01 13:38:10.020475";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:10.025987";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:10.364737";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:10.364905";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:10.515071";"Humidity: 32.4"
"3009";"2014-03-01 13:38:10.515214";"Humidity: 32.4"
"3001";"2014-03-01 13:38:10.765646";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:10.765789";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:10.815765";"PG:FAN OFF"
"3001";"2014-03-01 13:38:10.815908";"PG:FAN OFF"
"3001";"2014-03-01 13:38:10.916007";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:10.916150";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:11.266808";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:38:11.266956";"runicast message sent to 185.11, retransmissions 0"
"3002";"2014-03-01 13:38:14.089763";"CO2 ppm: 191"
"3002";"2014-03-01 13:38:14.089910";"CO2 ppm: 191"
"3003";"2014-03-01 13:38:14.382826";"Soil Moisture: 40.55"
"3003";"2014-03-01 13:38:14.382978";"Soil Moisture: 40.55"
"3009";"2014-03-01 13:38:15.333009";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:15.333184";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:15.677249";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:15.677392";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:15.827590";"Humidity: 31.57"
"3009";"2014-03-01 13:38:15.827729";"Humidity: 31.57"
"3001";"2014-03-01 13:38:16.078145";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:16.078300";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:16.178387";"PG:FAN OFF"
"3001";"2014-03-01 13:38:16.178530";"PG:FAN OFF"
"3001";"2014-03-01 13:38:16.228511";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:16.228656";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:16.579362";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:38:16.579506";"runicast message sent to 185.11, retransmissions 0"
"3002";"2014-03-01 13:38:19.089267";"CO2 ppm: 192"
"3002";"2014-03-01 13:38:19.089439";"CO2 ppm: 192"
"3003";"2014-03-01 13:38:19.382292";"Soil Moisture: 40.47"
"3003";"2014-03-01 13:38:19.382435";"Soil Moisture: 40.47"
"3009";"2014-03-01 13:38:20.645531";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:20.657631";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:20.989770";"raw = 6627 Temperature °C: 26.46"
"3009";"2014-03-01 13:38:20.989914";"raw = 6627 Temperature °C: 26.46"
"3009";"2014-03-01 13:38:21.140107";"Humidity: 31.24"
"3009";"2014-03-01 13:38:21.140255";"Humidity: 31.24"
"3001";"2014-03-01 13:38:21.340590";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:21.340734";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:21.440797";"PG:FAN OFF"
"3001";"2014-03-01 13:38:21.440941";"PG:FAN OFF"
"3001";"2014-03-01 13:38:21.490942";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:21.491085";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:21.891883";"runicast message sent to 185.11, retransmissions 0"
"3009";"2014-03-01 13:38:21.892026";"runicast message sent to 185.11, retransmissions 0"
"3002";"2014-03-01 13:38:24.089920";"CO2 ppm: 190"
"3002";"2014-03-01 13:38:24.090092";"CO2 ppm: 190"
"3003";"2014-03-01 13:38:24.332708";"Soil Moisture: 40.49"
"3003";"2014-03-01 13:38:24.332854";"Soil Moisture: 40.49"
"3009";"2014-03-01 13:38:25.957042";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:25.962587";"Light_Sensor_ADC: 101"
"3009";"2014-03-01 13:38:26.202039";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:26.202187";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:26.402425";"Humidity: 31.51"
"3009";"2014-03-01 13:38:26.402568";"Humidity: 31.51"
"3001";"2014-03-01 13:38:26.602922";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:26.603067";"TEMP OK! received from 193.11"
"3001";"2014-03-01 13:38:26.703166";"PG:FAN OFF"
"3001";"2014-03-01 13:38:26.703309";"PG:FAN OFF"
"3001";"2014-03-01 13:38:26.753288";"PG:HEAT OFF"
"3001";"2014-03-01 13:38:26.753431";"PG:HEAT OFF"
"3009";"2014-03-01 13:38:27.104110";"runicast message sent to 185.11, retransmissions 1"
"3009";"2014-03-01 13:38:27.104258";"runicast message sent to 185.11, retransmissions 1"
"3002";"2014-03-01 13:38:29.089238";"CO2 ppm: 190"
"3002";"2014-03-01 13:38:29.089387";"CO2 ppm: 190"
"3003";"2014-03-01 13:38:29.381303";"Soil Moisture: 39.65"
"3003";"2014-03-01 13:38:29.381446";"Soil Moisture: 39.65"
"3009";"2014-03-01 13:38:31.269545";"Light_Sensor_ADC: 100"
"3009";"2014-03-01 13:38:31.269695";"Light_Sensor_ADC: 100"
"3009";"2014-03-01 13:38:31.563668";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:31.563820";"raw = 6628 Temperature °C: 26.48"
"3009";"2014-03-01 13:38:31.714029";"Humidity: 31.71"
"3009";"2014-03-01 13:38:31.714172";"Humidity: 31.71"
"3001";"2014-03-01 13:38:31.964619";"TEMP OK! received from 193.11"
